Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES,base_rdkit_smiles
PWQBKJHULMZYDE-UHFFFAOYNA-N,CHEMBL1323317,1559,A,7.65,chembl20,737826,9606,CYP2C9,un28,O1C2=C(C(C(C1=N)C#N)C3=CC=C(OCC)C=C3)C(OC=4C2=CC=CC4)=O,CCOc1ccc(C2c3c(c4ccccc4oc3=O)OC(=N)C2C#N)cc1
SUEJHRFXCBQDJZ-LQFNOIFHNA-N,CHEMBL1340482,1559,A,6.05,chembl20,737826,9606,CYP2C9,un28,S=C(N(CC1=CC=CC=C1)CC2=CC=CC=C2)NC(=O)C3=C(F)C=CC=C3,O=C(NC(=S)N(Cc1ccccc1)Cc1ccccc1)c1ccccc1F
BJFXPHSMZZKTJG-QWOVJGMINA-N,CHEMBL1537183,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,S1C(NC(=O)C(OC(=O)C=2C3=C(N=C(C2)C)C=CC=C3)CC)=NN=C1CCC,CCCc1nnc(NC(=O)C(CC)OC(=O)c2cc(C)nc3ccccc23)s1
IDEHCMNLNCJQST-UHFFFAOYNA-N,CHEMBL41631,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NCCCCCCN)C1=CC=CC2=C1C=CC=C2Cl,NCCCCCCNS(=O)(=O)c1cccc2c(Cl)cccc12
QRNJQRRSWNYGEZ-UHFFFAOYNA-N,CHEMBL1560365,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,FC=1C=C(COC(=O)C2=CC3=C(C(=O)C=4C3=CC=CC4)C=C2)C=CC1,O=C(OCc1cccc(F)c1)c1ccc2c(c1)-c1ccccc1C2=O
PJPMLGHIPLKCKL-UHFFFAOYNA-N,CHEMBL1502745,1559,A,5.8,chembl20,737826,9606,CYP2C9,un28,S1C(C=2ON=C(C(=O)N3CCN(C4=CC=C(F)C=C4)CC3)C2)=CC=C1,O=C(c1cc(-c2cccs2)on1)N1CCN(c2ccc(F)cc2)CC1
AFUWQWYPPZFWCO-SRFFZEJWNA-N,CHEMBL1643880,1559,A,5.0,chembl20,700830,9606,CYP2C9,un28,C1(C(=O)N[C@H]2CN3CCC2CC3)=CN=C4C(SC=C4)=C1O,O=C(N[C@H]1CN2CCC1CC2)c1cnc2ccsc2c1O
GWAYCTZHDZVALC-UHFFFAOYNA-N,CHEMBL1379187,1559,A,5.6,chembl20,737826,9606,CYP2C9,un28,ClC1=CC(CN2C3=C(C(N=O)=C2O)C=CC=C3)=CC=C1,O=Nc1c(O)n(Cc2cccc(Cl)c2)c2ccccc12
ATJBOBIRZRRFER-UHFFFAOYNA-N,CHEMBL1333410,1559,N,4.6,chembl20,737826,9606,CYP2C9,un28,BrC=1C=2C(C=CC1OC(=O)N3CCCCCC3)=CC=CC2,O=C(Oc1ccc2ccccc2c1Br)N1CCCCCC1
OXFIWBCFEMDNNG-UHFFFAOYNA-N,CHEMBL1459145,1559,A,5.95,chembl20,737826,9606,CYP2C9,un28,S1C(N2C(=C(C=C2C)C=O)C)=C(C3=C1CCCC3)C(OC)=O,COC(=O)c1c(-n2c(C)cc(C=O)c2C)sc2c1CCCC2
AXTKGNOCUOVKDF-LZYBPNLTNA-N,CHEMBL3213228,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,O1C(OC(=O)C(C1=O)/C=N/CC(O)C2=CC=CC=C2)(C)C,CC1(C)OC(=O)C(/C=N/CC(O)c2ccccc2)C(=O)O1
OVDZYZANTZBNCJ-YAQRNVERNA-N,CHEMBL1447746,1559,A,5.2,chembl20,737826,9606,CYP2C9,un28,S(C1=NC2=C(N(C(=S)N(C2=O)C)C)N1)CCN3CCOCC3,Cn1c(=O)c2nc(SCCN3CCOCC3)[nH]c2n(C)c1=S
ZSKAWWGVJNHUOM-LNNLXFCONA-N,CHEMBL475198,1559,A,6.2,chembl20,737826,9606,CYP2C9,un28,C1=C(C=2C=CC=CC2C#N)C=C3C(=NC=NC3=C1)NCC4=CC=CC=C4OC,COc1ccccc1CNc1ncnc2ccc(-c3ccccc3C#N)cc12
IRZLKGUEQKQZAJ-WYUMXYHSNA-N,CHEMBL1362189,1559,A,6.55,chembl20,737826,9606,CYP2C9,un28,ClC1=C(SC=2C1=CC=CC2)C(=O)NC(=S)OCCCC,CCCCOC(=S)NC(=O)c1sc2ccccc2c1Cl
XPHXVNDGMVDMQN-UHFFFAOYNA-N,CHEMBL1599647,1559,A,5.5,chembl20,688885,9606,CYP2C9,un28,O(N(CC#CC1=CC=CC=C1)CCC#N)CC2=CC=CC=C2,N#CCCN(CC#Cc1ccccc1)OCc1ccccc1
FANSIJGTNPAROL-PKSOQXRJNA-N,CHEMBL1571146,1559,N,4.7,chembl20,737826,9606,CYP2C9,un28,O1N=C(C(=C1C)C(OCC(=O)NC=2C=CC(OC)=CC2)=O)C=3C=CC=CC3,COc1ccc(NC(=O)COC(=O)c2c(-c3ccccc3)noc2C)cc1
MQJKPEGWNLWLTK-UHFFFAOYNA-N,CHEMBL1043,1559,A,6.1,chembl20,688885,9606,CYP2C9,un28,S(C=1C=CC(=CC1)N)(C=2C=CC(=CC2)N)(=O)=O,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
PIWVARUFOMADFY-LILDFLRNNA-N,CHEMBL322970,1559,N,4.5,chembl20,688885,9606,CYP2C9,un28,C1(=C(C=CC=C1)N(=O)=O)C2C(=NC3=CC(=C(C=C3)O)Cl)C(=O)NC2=O,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])C1=Nc1ccc(O)c(Cl)c1
MMAUKFZTQYVEGH-HCKMINDGNA-N,CHEMBL1574567,1559,A,5.55,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(NCC=C)C=1C2=C(C=C(C(O)=C2)C(=O)O)C=CC1,C=CCNS(=O)(=O)c1cccc2cc(C(=O)O)c(O)cc12
FKGBNJGNLSFMAF-UHFFFAOYNA-N,CHEMBL1561907,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(C2(NC=3C=CC(OC)=CC3)C(=O)C=4C(C2=O)=CC=CC4)C=C1,COc1ccc(NC2(c3ccc(Cl)cc3)C(=O)c3ccccc3C2=O)cc1
JTOPPXPJVKFGSW-UHFFFAOYNA-N,CHEMBL1590360,1559,N,4.6,chembl20,688885,9606,CYP2C9,un28,O1C=2C(C(=O)C=C1C=3C=C(OC)C=CC3)=CC(O)=CC2,COc1cccc(-c2cc(=O)c3cc(O)ccc3o2)c1
SECCFJLAASGLAY-UHFFFAOYNA-N,CHEMBL495787,1559,A,5.0,chembl20,519904,9606,CYP2C9,un28,C=1(C=C(C2=NC(=C(N2C1)C)C)NCC3=C(C=CC=C3)C)N4C(C=CC=C4)=O,Cc1ccccc1CNc1cc(-n2ccccc2=O)cn2c(C)c(C)nc12
UTLSVICKBWQXGU-UHFFFAOYNA-N,CHEMBL1499501,1559,A,5.05,chembl20,737826,9606,CYP2C9,un28,O(C1=CC=C(CCNC=2N3N=CN=C3N=C(C2C)C)C=C1)C,COc1ccc(CCNc2c(C)c(C)nc3ncnn23)cc1
DRPYRKMZIFCUIO-HPHMPNDVNA-N,CHEMBL1479862,1559,A,5.05,chembl20,737826,9606,CYP2C9,un28,S1C2=NC3=C(C(=C2C(N)=C1C(=O)N)C4=CC=C(C=C4)C)CCC3,Cc1ccc(-c2c3c(nc4sc(C(N)=O)c(N)c24)CCC3)cc1
BKNCKUPTAVGZJL-YHMJCDSINA-N,CHEMBL1325662,1559,A,6.85,chembl20,737826,9606,CYP2C9,un28,O=C(NN1C(=CC=C1C)C)C=2C=CC=CC2,Cc1ccc(C)n1NC(=O)c1ccccc1
JLCRIVIUMFKILT-UHFFFAOYNA-N,CHEMBL1375321,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S1C(C=2N=C(N3C=CC=C3)N=C(C2)C)=CC=C1,Cc1cc(-c2cccs2)nc(-n2cccc2)n1
OXDFIUSNJBBKMD-UHFFFAOYNA-N,CHEMBL1422718,1559,A,6.2,chembl20,737826,9606,CYP2C9,un28,O(C1CCN(C2=CC=C(N(=O)=O)C=C2)CC1)C(=O)C=3C=CC=CC3,O=C(OC1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccccc1
SASYGBUXVXJFAV-ZGYZRRCVNA-N,CHEMBL1500145,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,O(C(=O)[C@@H](NC(=O)NC1=CC=C(C=C1)C(=O)C)C(C)C)C,COC(=O)[C@@H](NC(=O)Nc1ccc(C(C)=O)cc1)C(C)C
ODNJKWPRAKZKCJ-UHFFFAOYNA-N,CHEMBL1407840,1559,N,4.75,chembl20,737826,9606,CYP2C9,un28,S1C=2N=C(N(C(=O)C2C=C1CC)CCO)CC,CCc1cc2c(=O)n(CCO)c(CC)nc2s1
CUSGGMYPUDBZKU-QWOVJGMINA-N,CHEMBL1349372,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,FC=1C=CC(C=2N=C(ON2)C3CN(C(=O)NC=4C=CC=CC4)CCC3)=CC1,O=C(Nc1ccccc1)N1CCCC(c2nc(-c3ccc(F)cc3)no2)C1
MHXSZWHQYPAFRO-UHFFFAOYNA-N,CHEMBL1501724,1559,A,5.65,chembl20,737826,9606,CYP2C9,un28,O=C1C(C(=O)C=2C1=CC=CC2)=C3C=C(N(C(=C3)C)CC=4OC=CC4)C,CC1=CC(=C2C(=O)c3ccccc3C2=O)C=C(C)N1Cc1ccco1
KHMPLQZHZADJPE-PDCOOZOVNA-N,CHEMBL1384961,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,OC=1N=C(N=C2C1C=CC=C2)CN3CCN(CC3)C(=O)/C=C/C4=CC=CC=C4,O=C(/C=C/c1ccccc1)N1CCN(Cc2nc(O)c3ccccc3n2)CC1
OBNRQIQGIHDAKK-HCKMINDGNA-N,CHEMBL1610758,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,ClC(Cl)(Cl)C(N1CC(OC(C1)C)C)NC(=O)C(C)(C)C,CC1CN(C(NC(=O)C(C)(C)C)C(Cl)(Cl)Cl)CC(C)O1
QCPYMEACPSNFNB-UHFFFAOYNA-N,CHEMBL1464371,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,ClC=1C=C2C(=C(C=3N(N=NN3)C4=CC=CC=C4)C=NC2=CC1)C5=CC=CC=C5,Clc1ccc2ncc(-c3nnnn3-c3ccccc3)c(-c3ccccc3)c2c1
JWJLHIBGHMXBTD-UHFFFAOYNA-N,CHEMBL1526486,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,O=C1C(=C2C(C1C)CC(N=C2)(C(OC)=O)C)C=3C=CC=CC3,COC(=O)C1(C)CC2C(=C(c3ccccc3)C(=O)C2C)C=N1
OTDVKOVLSPJORY-RWJRRMEYNA-N,CHEMBL1410420,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N)C=1C2=C(C(O)=C(C1)C(=O)O)C=CC=C2,NS(=O)(=O)c1cc(C(=O)O)c(O)c2ccccc12
BPIOJCNNAOQBHP-PXNMLYILNA-N,CHEMBL3211113,1559,A,5.95,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(S(=O)(=O)N/N=C\C2=CC=3OCOC3C=C2)C=C1,O=S(=O)(N/N=C\c1ccc2c(c1)OCO2)c1ccc(Cl)cc1
XLIPZCWLGMACNM-GPQMBLKYNA-N,CHEMBL1331751,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(C=1C2=NSN=C2C=CC1)CCC(=O)NC3=C(C(=CC=C3)C)C,Cc1cccc(NC(=O)CCS(=O)(=O)c2cccc3nsnc23)c1C
DPHSVNDBIJMJLQ-UHFFFAOYNA-N,CHEMBL1307460,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S1C2=C(N(C(=O)C1)CC3=CC=CC=C3)C=C(C(=O)N4CCOCC4)C=C2,O=C(c1ccc2c(c1)N(Cc1ccccc1)C(=O)CS2)N1CCOCC1
PPVOJXPATLBXCS-GZTJUZNONA-N,CHEMBL3198450,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,S1C(/N=C/N(CC)CC)=C(C2=C1CCCCC2)C#N,CCN(/C=N/c1sc2c(c1C#N)CCCCC2)CC
XPCQXAQALLRVJQ-JJFURXLTNA-N,CHEMBL2158221,1559,A,5.39,chembl20,857199,9606,CYP2C9,un28,C1(C(=O)NC2=C(C=C(C=C2)C3CCNCC3)C4=CCCCC4)=NC(C#N)=CN1,N#Cc1c[nH]c(C(=O)Nc2ccc(C3CCNCC3)cc2C2=CCCCC2)n1
GGAQZJOAVWSKSS-UHFFFAOYNA-N,CHEMBL231334,1559,N,4.33,chembl20,437626,9606,CYP2C9,un28,C1=C(CCCC)C=CC(S(NC=2C=C3CCN(CCC3=CC2)C)(=O)=O)=C1,CCCCc1ccc(S(=O)(=O)Nc2ccc3c(c2)CCN(C)CC3)cc1
KDQRMYOLNICFSJ-UHFFFAOYNA-N,CHEMBL1570292,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(C=2N=NC(=NC2N(C)C)C(C)C)C=C1,CC(C)c1nnc(-c2ccc(Cl)cc2)c(N(C)C)n1
BTZGOMIZSKPBDR-DZQFSFFNNA-N,CHEMBL1544981,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,S1C(C(=O)NNC(=O)CCC(=O)NC2=CC=CC=C2)=CC=C1,O=C(CCC(=O)Nc1ccccc1)NNC(=O)c1cccs1
NVOSYLGKHYETHC-FQFUPTBWNA-N,CHEMBL1537973,1559,A,7.6,chembl20,737826,9606,CYP2C9,un28,FC=1C=CC(NNC(=O)C=2C(C(=O)O)=CC=CC2)=CC1,O=C(O)c1ccccc1C(=O)NNc1ccc(F)cc1
HVCQBDXLBDAJNV-UHFFFAOYNA-N,CHEMBL1346800,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,FC1=CC=C(N2N=CC3=C2N=CN(C3=O)CCCC)C=C1,CCCCn1cnc2c(cnn2-c2ccc(F)cc2)c1=O
KTIOBDAOHFINKI-YHMJCDSINA-N,CHEMBL1569846,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,S1N=C2C(=N1)C=CC(NC(=O)N3CCC(CC3)C)=C2,CC1CCN(C(=O)Nc2ccc3nsnc3c2)CC1
WAIPUKHVRXNDDF-GPQMBLKYNA-N,CHEMBL2170747,1559,N,4.27,chembl20,861304,9606,CYP2C9,un28,C(C1=C(C(=CC=C1F)O)F)(=O)NC=2SC3=C(N2)C=CC(=C3)O,O=C(Nc1nc2ccc(O)cc2s1)c1c(F)ccc(O)c1F
FYGXESLPUZAJRC-PKSOQXRJNA-N,CHEMBL1381739,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,S(=O)(=O)(N1CCCCCC1)C=2C=CC(=CC2)C(=O)NCCCN3C=NC=C3,O=C(NCCCn1ccnc1)c1ccc(S(=O)(=O)N2CCCCCC2)cc1
IDBYWZZJVBKLTC-HXTKINSTNA-N,CHEMBL1331105,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,P(=O)(NCC1(CC1)CC(C2=CC=CC=C2)=C)(C3=CC=CC=C3)C4=CC=CC=C4,C=C(CC1(CNP(=O)(c2ccccc2)c2ccccc2)CC1)c1ccccc1
PKKNRNYVAFOTTD-UHFFFAOYNA-N,CHEMBL1435384,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=2N=C(OCC3=CC=CC=C3)N=CC2N=C1CCC4=CC=CC=C4)CCOC,COCCn1c(=O)c(CCc2ccccc2)nc2cnc(OCc3ccccc3)nc21
BAWIRJVHJZRINX-UHFFFAOYNA-N,CHEMBL1424229,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S1C(=N)C(C(C(C1=N)C#N)C2=CC(O)=CC=C2)C#N,N#CC1C(=N)SC(=N)C(C#N)C1c1cccc(O)c1
VEFXKVBNRAZUAN-DOEQAZJJNA-N,CHEMBL1580790,1559,A,5.75,chembl20,737826,9606,CYP2C9,un28,S(C1=CC=C(/C=C/C(=O)C2=CC=C(NC(=O)CCC)C=C2)C=C1)C,CCCC(=O)Nc1ccc(C(=O)/C=C/c2ccc(SC)cc2)cc1
QNJXDMCDSAPKON-UHFFFAOYNA-N,CHEMBL1470796,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,ClC=1SC(S(=O)(=O)NC=2C3=C(N(C(=C3C(OCC)=O)C)C)C=CC2OC)=CC1,CCOC(=O)c1c(C)n(C)c2ccc(OC)c(NS(=O)(=O)c3ccc(Cl)s3)c12
FQXABAQOMCATPV-YHMJCDSINA-N,CHEMBL1493869,1559,A,7.2,chembl20,737826,9606,CYP2C9,un28,ClC1=C(SC=2C1=CC=CC2)C(=O)NC(=S)OCC,CCOC(=S)NC(=O)c1sc2ccccc2c1Cl
VOXVNMKGIVIXET-GPQMBLKYNA-N,CHEMBL1606425,1559,A,5.8,chembl20,737826,9606,CYP2C9,un28,S(C(C(=O)NC=1C=CC=CC1)C(=O)C)C2=NC(SC)=NC(=C2)C,CSc1nc(C)cc(SC(C(C)=O)C(=O)Nc2ccccc2)n1
HGRFORDIPQUPFN-QWOVJGMINA-N,CHEMBL492127,1559,A,6.1,chembl20,737826,9606,CYP2C9,un28,N=1C=C(C(NCC2=C(C=C(C=C2)OC)OC)=NC1)C3=CC=CC=C3OC,COc1ccc(CNc2ncncc2-c2ccccc2OC)c(OC)c1
JEFSNYCLVVWYEK-XBTAAFKLNA-N,CHEMBL1306308,1559,N,4.65,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C(NC1=NC=CC(=C1)C)(NC(=O)CCCC)C(OCC)=O,CCCCC(=O)NC(Nc1cc(C)ccn1)(C(=O)OCC)C(F)(F)F
OOIJMSVOEKAGEL-PKSOQXRJNA-N,CHEMBL219060,1559,A,5.19,chembl20,425258,9606,CYP2C9,un28,C=1C=CC(COC(N2CCC(CC2)CNC=3C=CN=CC3)=O)=CC1,O=C(OCc1ccccc1)N1CCC(CNc2ccncc2)CC1
BQGDIRIOAIDOFR-UYBDAZJANA-N,CHEMBL1517718,1559,A,5.5,chembl20,737826,9606,CYP2C9,un28,S1C(CN2C=3N=C(N=CC3N=CC2=O)NC=4C=CC=CC4)=CC=C1,O=c1cnc2cnc(Nc3ccccc3)nc2n1Cc1cccs1
CHCSSKICPPSTFH-UHFFFAOYNA-N,CHEMBL1425091,1559,A,6.45,chembl20,737826,9606,CYP2C9,un28,FC(F)(F)C=1N=C(N=C(C1)C2=CC(OC)=CC=C2)N3CCCCC3,COc1cccc(-c2cc(C(F)(F)F)nc(N3CCCCC3)n2)c1
WYJAPUKIYAZSEM-RBUKOAKNNA-N,CHEMBL1318553,1559,N,4.6,chembl20,688885,9606,CYP2C9,un28,O=C1N2C=3[C@@H]4N(CCC3C5=C2C=CC=C5)CCC[C@@]4(C1)CC,CC[C@@]12CCCN3CCc4c(n(c5ccccc45)C(=O)C1)[C@H]32
RVGRBNBQLGSTPD-UHFFFAOYNA-N,CHEMBL1435647,1559,A,5.0,chembl20,737826,9606,CYP2C9,un28,O=C1C(=C2C(C1C)CC(N=C2)(C(OC)=O)CC(C)C)C=3C=CC=CC3,COC(=O)C1(CC(C)C)CC2C(=C(c3ccccc3)C(=O)C2C)C=N1
PFXIAXZFHKORFS-UYBDAZJANA-N,CHEMBL1310810,1559,A,5.35,chembl20,737826,9606,CYP2C9,un28,S1C=2N=C(SCC3=CC=CC=C3)N=C(NC(CO)C)C2C4=C1CCC4,CC(CO)Nc1nc(SCc2ccccc2)nc2sc3c(c12)CCC3
CKCZUAVVHJHNJY-UHFFFAOYNA-N,CHEMBL178711,1559,A,6.15,chembl20,305741,9606,CYP2C9,un28,C=1(SC(CNCC=2SC(C3=CN=CC=C3)=CC2)=CC1)C4=CN=CC=C4,c1cncc(-c2ccc(CNCc3ccc(-c4cccnc4)s3)s2)c1
ISYHVOIPNIDDCR-UHFFFAOYNA-N,CHEMBL3260486,1559,A,5.07,chembl20,1350242,9606,CYP2C9,un28,C1(=CC(=C(C=C1N2C3=C(C=C2)C(=CC=C3)Br)C(=O)N4CC5=C(C4)C=CC=C5)O)O,O=C(c1cc(-n2ccc3c(Br)cccc32)c(O)cc1O)N1Cc2ccccc2C1
CDBGSWUVVRUXQM-UHFFFAOYNA-N,CHEMBL1352069,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,OC=1C(C2NC3=C4C(N2)=CC=CC4=CC=C3)=CC=C(O)C1,Oc1ccc(C2Nc3cccc4cccc(c34)N2)c(O)c1
RZPJQTYMWYEKBE-UHFFFAOYNA-N,CHEMBL1448073,1559,N,4.85,chembl20,737826,9606,CYP2C9,un28,O=C(N=C1C(CCC1)C#N)C2=NN(C=C2)CC,CCn1ccc(C(=O)N=C2CCCC2C#N)n1
DIROYVYHKDBHOT-UHFFFAOYNA-N,CHEMBL1371160,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,O1N=C(C=C1C2=CC(=CC=C2)CON=C(C)C)C=3C=CC=CC3,CC(C)=NOCc1cccc(-c2cc(-c3ccccc3)no2)c1
QEKZNMFPJJLESB-UHFFFAOYNA-N,CHEMBL1320326,1559,A,5.55,chembl20,737826,9606,CYP2C9,un28,O=C1N(C=NC2=C1C=CC=C2)CCOC3=CC=C(C(=O)C=4C=CC=CC4)C=C3,O=C(c1ccccc1)c1ccc(OCCn2cnc3ccccc3c2=O)cc1
VMPNHOKDPVIFMY-BDGWVKIONA-N,71654791,1559,A,5.9431,pubchem,753859,9606,CYP2C9,un28,S(=O)(=O)(N1C2(CC1)COC2)C=3C=CC(NC(=O)NCC4=CC=CN=C4)=CC3,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)N2CCC23COC3)cc1
MMGAVKCAGQCFHS-LSDHQDQONA-N,656767,1559,A,6.50004,pubchem,883,9606,CYP2C9,un28,N1(C2=C(/C(=N/CCCCC)/C=C1)C=CC=C2)CC3=CC=CC=C3,CCCCC/N=c1\ccn(Cc2ccccc2)c2ccccc12
XHAJSQZWNBFVSA-LQFNOIFHNA-N,CHEMBL473104,1559,N,4.5,chembl20,737826,9606,CYP2C9,un28,N(=C(C=1C=CC=CC1)C2=CC=CC=C2)OCCN3CC=CC(C(O)=O)C3,O=C(O)C1C=CCN(CCON=C(c2ccccc2)c2ccccc2)C1
KQLPPPSGJPIUOT-KGENOOAVNA-N,CHEMBL3196138,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,N1(N=NN=C1C(/N=C/C=2C=CC=CC2)(CC)C)C=3C(=CC=CC3C)C,CCC(C)(/N=C/c1ccccc1)c1nnnn1-c1c(C)cccc1C
IFJGGROVKISORJ-UHFFFAOYNA-N,CHEMBL1366361,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,S(C=1N(C(=NN1)CNC=2C=CC(OC)=CC2)C3=CC=C(OC)C=C3)CC4=CC=CC=C4,COc1ccc(NCc2nnc(SCc3ccccc3)n2-c2ccc(OC)cc2)cc1
DVNKXAKWCCJBOO-PECIQRARNA-N,CHEMBL285831,1559,N,4.77,chembl20,450437,9606,CYP2C9,un28,N=1N(C(C=2C=CC(C(F)(F)F)=CC2)=CC1C(F)(F)F)C=3C=CC(S(=O)(=O)N)=CC3,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(C(F)(F)F)cc2)cc1
XOFAFTPUOZHSTC-GPQMBLKYNA-N,CHEMBL1552517,1559,A,6.4,chembl20,688885,9606,CYP2C9,un28,FC(F)(F)C1=C(C=2N=C(NCCOC)C=CN2)C=CC=C1,COCCNc1ccnc(-c2ccccc2C(F)(F)F)n1
AMPOIPUWOSOMBW-DXAUXPAJNA-N,CHEMBL2165175,1559,A,6.4,chembl20,860626,9606,CYP2C9,un28,C=1C=CC(=C2C1C=CC=C2)CNC3=NC(=CC(=N3)O)C4=CC=NC(=C4)C,Cc1cc(-c2cc(O)nc(NCc3cccc4ccccc34)n2)ccn1
SGPJOMQRMNICCX-UHFFFAOYNA-N,CHEMBL1389843,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,S(C1=NC(=C(C=C1C#N)C2=CC=CC=C2)C)C3=CC=CC=C3,Cc1nc(Sc2ccccc2)c(C#N)cc1-c1ccccc1
JCKHCANZNYXGFE-UYBDAZJANA-N,CHEMBL1577130,1559,N,4.9,chembl20,737826,9606,CYP2C9,un28,ClC=1C=CC(NC(=O)CSCC(OCN2N=NC3=C(C2=O)C=CC=C3)=O)=CC1,O=C(CSCC(=O)OCn1nnc2ccccc2c1=O)Nc1ccc(Cl)cc1
GKICENBQLWJWFF-PDJAEHLQNA-N,CHEMBL1359469,1559,A,5.25,chembl20,737826,9606,CYP2C9,un28,S1C(NC(=S)NC2=NC=CC(=C2)C)=C(C=C1C3=CC=CC=C3)C(OCC)=O,CCOC(=O)c1cc(-c2ccccc2)sc1NC(=S)Nc1cc(C)ccn1
INVGWHRKADIJHF-UHFFFAOYNA-N,CHEMBL417799,1559,N,4.8,chembl20,737826,9606,CYP2C9,un28,[N+]=1(C2=C(C=CC3=C2C=C4OCOC4=C3)C=5C(C1)=C6C(OCO6)=CC5)C,C[n+]1cc2c3c(ccc2c2ccc4cc5c(cc4c21)OCO5)OCO3
GBWJFJQNRDZCRT-PWIKPTQSNA-N,CHEMBL2407553,1559,A,5.6,chembl20,973868,9606,CYP2C9,un28,C1(CN2CCC3=C(C2=O)NN=C3NS(C4=CC=CC=5C4=CC=CC5)(=O)=O)CCNCC1,O=C1c2[nH]nc(NS(=O)(=O)c3cccc4ccccc34)c2CCN1CC1CCNCC1
IGNGBYMICMKFLP-PKSOQXRJNA-N,CHEMBL1509171,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,O=C1N(C(=O)NC1(C2=CC=CC=C2)C)CC(=O)C3=CC(OC)=C(OC)C=C3,COc1ccc(C(=O)CN2C(=O)NC(C)(c3ccccc3)C2=O)cc1OC
YNEXVXREZKJNCR-UHFFFAOYNA-N,CHEMBL1536844,1559,N,4.95,chembl20,737826,9606,CYP2C9,un28,S(C=1N=C(C(=O)N1)CC2=CC=C(N3N=CN=C3)C=C2)C=CCC(OC)=O,COC(=O)CC=CSC1=NC(=O)C(Cc2ccc(-n3cncn3)cc2)=N1
FTEGUKWEUQPKIS-YDWXAUTNNA-N,6437306,1559,A,5.7447300000000014,pubchem,349322,9606,CYP2C9,un28,OC=1C=CC(=CC1)/C=C/C(=O)/C=C/C2=CC=C(O)C=C2,O=C(/C=C/c1ccc(O)cc1)/C=C/c1ccc(O)cc1
NKTBEUHGZIUDMY-UHFFFAOYNA-N,CHEMBL1409866,1559,A,5.3,chembl20,737826,9606,CYP2C9,un28,N1(C=2C(N=C1CC3=CC=CC=C3)=CC=CC2)CC=4C(=CC=CC4)C,Cc1ccccc1Cn1c(Cc2ccccc2)nc2ccccc21
QATJTGDMWFQPQZ-QWOVJGMINA-N,CHEMBL1321719,1559,A,5.45,chembl20,737826,9606,CYP2C9,un28,ClC1=CC=C(N2CCN(CC2)CC(=O)NC3=CC(F)=C(F)C=C3)C=C1,O=C(CN1CCN(c2ccc(Cl)cc2)CC1)Nc1ccc(F)c(F)c1
KNEFRHCUYCDKRK-RSIQWVJXNA-N,CHEMBL1455699,1559,A,5.4,chembl20,737826,9606,CYP2C9,un28,O=C(O)/C(=C\C1=CC=CC=C1)/CC2=CC=CC=C2,O=C(O)/C(=C\c1ccccc1)Cc1ccccc1
